Key,File,Line,Severity,Type,Rule,Message,Status
AZ_Qr4rws5KeDF11f9Cm,frontend/src/app/(customer)/customer/insurance/page.tsx,78,MINOR,CODE_SMELL,typescript:S7773,Prefer `Number.isNaN` over `isNaN`.,OPEN
AZ_Qr4rws5KeDF11f9Cq,frontend/src/app/(customer)/customer/insurance/page.tsx,213,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\D' instead of '[^0-9]'.,OPEN
AZ_Qr40Ts5KeDF11f9GX,frontend/src/app/(public)/quote/page.tsx,185,MINOR,CODE_SMELL,typescript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,OPEN
AZ_Qr4kIs5KeDF11f9Ai,backend/app/main.py,78,MINOR,CODE_SMELL,python:S8410,"Use ""Annotated"" type hints for FastAPI dependency injection",OPEN
AZ_Qr4p2s5KeDF11f9Ba,frontend/src/components/shared/PublicNavbar.tsx,80,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4p2s5KeDF11f9Bb,frontend/src/components/shared/PublicNavbar.tsx,85,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4sXs5KeDF11f9Df,frontend/src/app/(customer)/customer/quotes/page.tsx,607,MAJOR,CODE_SMELL,typescript:S6848,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",OPEN
AZ_Qr4sXs5KeDF11f9Dh,frontend/src/app/(customer)/customer/quotes/page.tsx,647,MAJOR,CODE_SMELL,typescript:S6848,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",OPEN
AZ_Qr4wks5KeDF11f9FE,frontend/src/app/(public)/products/pricing/page.tsx,136,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4wks5KeDF11f9FF,frontend/src/app/(public)/products/pricing/page.tsx,178,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4uks5KeDF11f9D4,frontend/src/app/(customer)/customer/feedback/page.tsx,77,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4uks5KeDF11f9D5,frontend/src/app/(customer)/customer/feedback/page.tsx,100,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4uks5KeDF11f9D6,frontend/src/app/(customer)/customer/feedback/page.tsx,100,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4uks5KeDF11f9D7,frontend/src/app/(customer)/customer/feedback/page.tsx,100,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4uks5KeDF11f9D8,frontend/src/app/(customer)/customer/feedback/page.tsx,107,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4uks5KeDF11f9D9,frontend/src/app/(customer)/customer/feedback/page.tsx,118,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4uks5KeDF11f9D-,frontend/src/app/(customer)/customer/feedback/page.tsx,129,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4yps5KeDF11f9F3,frontend/src/app/(public)/Home.tsx,390,MAJOR,CODE_SMELL,typescript:S6479,Do not use Array index in keys,OPEN
AZ_Qr4jHs5KeDF11f9AT,backend/app/services/email_service.py,63,MAJOR,CODE_SMELL,python:S8572,"Use ""logging.exception()"" instead.",OPEN
AZ_Qr4yes5KeDF11f9Ft,frontend/src/app/(public)/track/page.tsx,118,MAJOR,CODE_SMELL,typescript:S6479,Do not use Array index in keys,OPEN
AZ_Qr4kIs5KeDF11f9Ah,backend/app/main.py,90,BLOCKER,VULNERABILITY,python:S8392,Avoid binding the application to all network interfaces.,OPEN
AZ_Qr41is5KeDF11f9HJ,frontend/src/app/(admin)/admin/branches/page.tsx,260,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr41is5KeDF11f9HL,frontend/src/app/(admin)/admin/branches/page.tsx,278,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr41is5KeDF11f9HM,frontend/src/app/(admin)/admin/branches/page.tsx,281,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr41is5KeDF11f9HN,frontend/src/app/(admin)/admin/branches/page.tsx,281,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr41is5KeDF11f9HO,frontend/src/app/(admin)/admin/branches/page.tsx,282,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr41is5KeDF11f9HP,frontend/src/app/(admin)/admin/branches/page.tsx,283,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr42Ws5KeDF11f9Hu,frontend/src/app/(admin)/admin/notifications/page.tsx,202,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr42Ws5KeDF11f9Hv,frontend/src/app/(admin)/admin/notifications/page.tsx,202,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr42As5KeDF11f9He,frontend/src/app/(admin)/admin/users/new/page.tsx,105,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr412s5KeDF11f9HS,frontend/src/app/(admin)/admin/users/page.tsx,285,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr412s5KeDF11f9HW,frontend/src/app/(admin)/admin/users/page.tsx,317,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr412s5KeDF11f9HX,frontend/src/app/(admin)/admin/users/page.tsx,320,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr412s5KeDF11f9HY,frontend/src/app/(admin)/admin/users/page.tsx,320,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr412s5KeDF11f9HZ,frontend/src/app/(admin)/admin/users/page.tsx,321,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr412s5KeDF11f9Ha,frontend/src/app/(admin)/admin/users/page.tsx,326,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr44ss5KeDF11f9J1,frontend/src/app/(auth)/register/page.tsx,79,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr4sIs5KeDF11f9DH,frontend/src/app/(customer)/customer/support/page.tsx,39,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr4sJs5KeDF11f9DQ,frontend/src/app/(customer)/customer/support/page.tsx,249,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4sJs5KeDF11f9DR,frontend/src/app/(customer)/customer/support/page.tsx,263,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4sJs5KeDF11f9DS,frontend/src/app/(customer)/customer/support/page.tsx,266,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4sJs5KeDF11f9DT,frontend/src/app/(customer)/customer/support/page.tsx,267,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr45qs5KeDF11f9KL,frontend/src/app/(customs)/customs/page.tsx,29,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr45qs5KeDF11f9KM,frontend/src/app/(customs)/customs/page.tsx,128,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr45qs5KeDF11f9KN,frontend/src/app/(customs)/customs/page.tsx,165,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr45qs5KeDF11f9KO,frontend/src/app/(customs)/customs/page.tsx,169,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr45qs5KeDF11f9KP,frontend/src/app/(customs)/customs/page.tsx,178,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4vos5KeDF11f9Eu,frontend/src/app/(driver)/driver/routes/page.tsx,22,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr4vps5KeDF11f9Ev,frontend/src/app/(driver)/driver/routes/page.tsx,107,MAJOR,CODE_SMELL,typescript:S3358,Extract this nested ternary operation into an independent statement.,OPEN
AZ_Qr4vps5KeDF11f9Ex,frontend/src/app/(driver)/driver/routes/page.tsx,135,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4vps5KeDF11f9Ey,frontend/src/app/(driver)/driver/routes/page.tsx,167,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4vps5KeDF11f9Ez,frontend/src/app/(driver)/driver/routes/page.tsx,171,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4vps5KeDF11f9E0,frontend/src/app/(driver)/driver/routes/page.tsx,176,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4vps5KeDF11f9E1,frontend/src/app/(driver)/driver/routes/page.tsx,177,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4vys5KeDF11f9E3,frontend/src/app/(driver)/driver/tasks/page.tsx,136,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4vys5KeDF11f9E4,frontend/src/app/(driver)/driver/tasks/page.tsx,149,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4vys5KeDF11f9E5,frontend/src/app/(driver)/driver/tasks/page.tsx,153,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4vys5KeDF11f9E6,frontend/src/app/(driver)/driver/tasks/page.tsx,157,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4vys5KeDF11f9E7,frontend/src/app/(driver)/driver/tasks/page.tsx,163,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr41Fs5KeDF11f9G5,frontend/src/app/(finance)/finance/invoices/page.tsx,246,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr41Fs5KeDF11f9G7,frontend/src/app/(finance)/finance/invoices/page.tsx,280,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr41Fs5KeDF11f9G8,frontend/src/app/(finance)/finance/invoices/page.tsx,283,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr41Fs5KeDF11f9G9,frontend/src/app/(finance)/finance/invoices/page.tsx,288,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr41Fs5KeDF11f9G-,frontend/src/app/(finance)/finance/invoices/page.tsx,289,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr44Fs5KeDF11f9Jk,frontend/src/app/(logistics)/logistics/containers/page.tsx,22,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr44Fs5KeDF11f9Jr,frontend/src/app/(logistics)/logistics/containers/page.tsx,150,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr44Fs5KeDF11f9Js,frontend/src/app/(logistics)/logistics/containers/page.tsx,151,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr44Fs5KeDF11f9Jt,frontend/src/app/(logistics)/logistics/containers/page.tsx,166,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr44Fs5KeDF11f9Ju,frontend/src/app/(logistics)/logistics/containers/page.tsx,169,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr44Fs5KeDF11f9Jv,frontend/src/app/(logistics)/logistics/containers/page.tsx,174,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr44Fs5KeDF11f9Jw,frontend/src/app/(logistics)/logistics/containers/page.tsx,175,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr44Fs5KeDF11f9Jx,frontend/src/app/(logistics)/logistics/containers/page.tsx,176,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ns5KeDF11f9Iz,frontend/src/app/(logistics)/logistics/deliveries/page.tsx,33,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr43ns5KeDF11f9I0,frontend/src/app/(logistics)/logistics/deliveries/page.tsx,46,MINOR,CODE_SMELL,typescript:S7773,Prefer `Number.parseInt` over `parseInt`.,OPEN
AZ_Qr43ns5KeDF11f9I_,frontend/src/app/(logistics)/logistics/deliveries/page.tsx,202,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr43ns5KeDF11f9JA,frontend/src/app/(logistics)/logistics/deliveries/page.tsx,203,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr43ns5KeDF11f9JB,frontend/src/app/(logistics)/logistics/deliveries/page.tsx,223,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr43ns5KeDF11f9JC,frontend/src/app/(logistics)/logistics/deliveries/page.tsx,226,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ns5KeDF11f9JD,frontend/src/app/(logistics)/logistics/deliveries/page.tsx,227,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ns5KeDF11f9JE,frontend/src/app/(logistics)/logistics/deliveries/page.tsx,228,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ns5KeDF11f9JF,frontend/src/app/(logistics)/logistics/deliveries/page.tsx,229,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ds5KeDF11f9Ih,frontend/src/app/(logistics)/logistics/routes/page.tsx,4,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'Route'.,OPEN
AZ_Qr43ds5KeDF11f9Ii,frontend/src/app/(logistics)/logistics/routes/page.tsx,24,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr43ds5KeDF11f9Ir,frontend/src/app/(logistics)/logistics/routes/page.tsx,171,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr43ds5KeDF11f9Is,frontend/src/app/(logistics)/logistics/routes/page.tsx,174,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr43ds5KeDF11f9It,frontend/src/app/(logistics)/logistics/routes/page.tsx,188,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr43ds5KeDF11f9Iu,frontend/src/app/(logistics)/logistics/routes/page.tsx,192,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ds5KeDF11f9Iv,frontend/src/app/(logistics)/logistics/routes/page.tsx,193,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ds5KeDF11f9Iw,frontend/src/app/(logistics)/logistics/routes/page.tsx,194,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ds5KeDF11f9Ix,frontend/src/app/(logistics)/logistics/routes/page.tsx,195,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ds5KeDF11f9Iy,frontend/src/app/(logistics)/logistics/routes/page.tsx,196,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ys5KeDF11f9JG,frontend/src/app/(logistics)/logistics/shipments/page.tsx,4,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'Package'.,OPEN
AZ_Qr43ys5KeDF11f9JH,frontend/src/app/(logistics)/logistics/shipments/page.tsx,25,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr43ys5KeDF11f9JP,frontend/src/app/(logistics)/logistics/shipments/page.tsx,170,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr43ys5KeDF11f9JQ,frontend/src/app/(logistics)/logistics/shipments/page.tsx,173,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr43ys5KeDF11f9JR,frontend/src/app/(logistics)/logistics/shipments/page.tsx,193,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr43ys5KeDF11f9JS,frontend/src/app/(logistics)/logistics/shipments/page.tsx,197,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ys5KeDF11f9JT,frontend/src/app/(logistics)/logistics/shipments/page.tsx,198,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ys5KeDF11f9JU,frontend/src/app/(logistics)/logistics/shipments/page.tsx,199,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ys5KeDF11f9JV,frontend/src/app/(logistics)/logistics/shipments/page.tsx,200,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ys5KeDF11f9JW,frontend/src/app/(logistics)/logistics/shipments/page.tsx,201,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ys5KeDF11f9JX,frontend/src/app/(logistics)/logistics/shipments/page.tsx,202,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43ys5KeDF11f9JY,frontend/src/app/(logistics)/logistics/shipments/page.tsx,203,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr438s5KeDF11f9JZ,frontend/src/app/(logistics)/logistics/team/page.tsx,47,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr438s5KeDF11f9Jd,frontend/src/app/(logistics)/logistics/team/page.tsx,156,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr438s5KeDF11f9Je,frontend/src/app/(logistics)/logistics/team/page.tsx,168,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr438s5KeDF11f9Jf,frontend/src/app/(logistics)/logistics/team/page.tsx,171,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr438s5KeDF11f9Jg,frontend/src/app/(logistics)/logistics/team/page.tsx,171,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr438s5KeDF11f9Jh,frontend/src/app/(logistics)/logistics/team/page.tsx,172,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr438s5KeDF11f9Ji,frontend/src/app/(logistics)/logistics/team/page.tsx,173,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr438s5KeDF11f9Jj,frontend/src/app/(logistics)/logistics/team/page.tsx,174,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr4vDs5KeDF11f9EW,frontend/src/app/(protected)/profile/page.tsx,107,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr4yps5KeDF11f9Fw,frontend/src/app/(public)/Home.tsx,8,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'BarChart2'.,OPEN
AZ_Qr4yps5KeDF11f9Fx,frontend/src/app/(public)/Home.tsx,8,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'Headset'.,OPEN
AZ_Qr4zFs5KeDF11f9F_,frontend/src/app/(public)/industries/brochure/page.tsx,130,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4zZs5KeDF11f9GD,frontend/src/app/(public)/industries/page.tsx,4,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'CheckCircle2'.,OPEN
AZ_Qr4zZs5KeDF11f9GH,frontend/src/app/(public)/industries/page.tsx,264,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4xNs5KeDF11f9FR,frontend/src/app/(public)/services/consulting/page.tsx,229,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4xNs5KeDF11f9FS,frontend/src/app/(public)/services/consulting/page.tsx,234,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4xhs5KeDF11f9FV,frontend/src/app/(public)/services/customs-clearance/page.tsx,239,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4xhs5KeDF11f9FW,frontend/src/app/(public)/services/customs-clearance/page.tsx,244,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4xDs5KeDF11f9FO,frontend/src/app/(public)/services/road-transport/page.tsx,134,MAJOR,CODE_SMELL,typescript:S6479,Do not use Array index in keys,OPEN
AZ_Qr4xDs5KeDF11f9FP,frontend/src/app/(public)/services/road-transport/page.tsx,248,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr4xDs5KeDF11f9FQ,frontend/src/app/(public)/services/road-transport/page.tsx,253,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr442s5KeDF11f9J3,frontend/src/app/(support)/support/team/page.tsx,5,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'MessageSquare'.,OPEN
AZ_Qr442s5KeDF11f9J4,frontend/src/app/(support)/support/team/page.tsx,41,MINOR,CODE_SMELL,typescript:S6571,'any' overrides all other types in this union type.,OPEN
AZ_Qr442s5KeDF11f9J9,frontend/src/app/(support)/support/team/page.tsx,162,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr442s5KeDF11f9J-,frontend/src/app/(support)/support/team/page.tsx,174,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr442s5KeDF11f9J_,frontend/src/app/(support)/support/team/page.tsx,177,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr442s5KeDF11f9KA,frontend/src/app/(support)/support/team/page.tsx,177,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr442s5KeDF11f9KB,frontend/src/app/(support)/support/team/page.tsx,178,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr442s5KeDF11f9KC,frontend/src/app/(support)/support/team/page.tsx,179,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr442s5KeDF11f9KD,frontend/src/app/(support)/support/team/page.tsx,180,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr442s5KeDF11f9KE,frontend/src/app/(support)/support/team/page.tsx,181,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr42_s5KeDF11f9IR,frontend/src/app/(warehouse)/warehouse/inventory/page.tsx,4,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'Plus'.,OPEN
AZ_Qr42_s5KeDF11f9IT,frontend/src/app/(warehouse)/warehouse/inventory/page.tsx,170,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr42_s5KeDF11f9IU,frontend/src/app/(warehouse)/warehouse/inventory/page.tsx,190,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr42_s5KeDF11f9IV,frontend/src/app/(warehouse)/warehouse/inventory/page.tsx,194,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr42_s5KeDF11f9IW,frontend/src/app/(warehouse)/warehouse/inventory/page.tsx,194,MINOR,CODE_SMELL,typescript:S6353,Use concise character class syntax '\d' instead of '[0-9]'.,OPEN
AZ_Qr42_s5KeDF11f9IX,frontend/src/app/(warehouse)/warehouse/inventory/page.tsx,195,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr42_s5KeDF11f9IY,frontend/src/app/(warehouse)/warehouse/inventory/page.tsx,196,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr42_s5KeDF11f9IZ,frontend/src/app/(warehouse)/warehouse/inventory/page.tsx,197,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr42_s5KeDF11f9Ia,frontend/src/app/(warehouse)/warehouse/inventory/page.tsx,198,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43Js5KeDF11f9Ib,frontend/src/app/(warehouse)/warehouse/tasks/page.tsx,132,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr43Js5KeDF11f9Ic,frontend/src/app/(warehouse)/warehouse/tasks/page.tsx,145,MAJOR,CODE_SMELL,typescript:S9011,"Add an explicit ""type"" attribute to this button.",OPEN
AZ_Qr43Js5KeDF11f9Id,frontend/src/app/(warehouse)/warehouse/tasks/page.tsx,148,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43Js5KeDF11f9Ie,frontend/src/app/(warehouse)/warehouse/tasks/page.tsx,149,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr43Js5KeDF11f9If,frontend/src/app/(warehouse)/warehouse/tasks/page.tsx,154,MAJOR,CODE_SMELL,typescript:S6853,A form label must be associated with a control.,OPEN
AZ_Qr421s5KeDF11f9IC,frontend/src/app/(warehouse)/warehouse/team/page.tsx,5,MINOR,CODE_SMELL,typescript:S1128,Remove this unused import of 'Shield'.,OPEN
